"","Ret"
"2011-04-21",0.650676663252803
"2011-04-22",-0.535015672994632
"2011-04-25",-1.52513728129824
"2011-04-26",-0.879757389012248
"2011-04-27",-0.462896388028611
"2011-04-28",-1.32011599344866
"2011-04-29",0.843906619321011
"2011-05-03",0.707704755140615
"2011-05-04",-2.28256055280092
"2011-05-05",0.222603586535275
"2011-05-06",-0.296988931976561
"2011-05-09",0.298935296585512
"2011-05-10",0.6307074729202
"2011-05-11",-0.249880406729108
"2011-05-12",-1.37363640006702
"2011-05-13",0.943050222642228
"2011-05-16",-0.767966539336484
"2011-05-17",0.129995041014563
"2011-05-18",0.698558198651078
"2011-05-19",-0.460441385931265
"2011-05-20",-0.0389991111323873
"2011-05-23",-2.9787209855904
"2011-05-24",-0.27115471015744
"2011-05-25",-0.919079783549037
"2011-05-26",-0.190347332787599
"2011-05-27",-0.976054945974969
"2011-05-30",-0.132412612222943
"2011-05-31",1.36192846895797
"2011-06-01",0.00364848545100216
"2011-06-02",-1.40919395009913
"2011-06-03",0.840728948907365
"2011-06-07",0.594997252490082
"2011-06-08",0.217961354827612
"2011-06-09",-1.72157803550137
"2011-06-10",0.0664915981674064
"2011-06-13",-0.176270164407555
"2011-06-14",1.09241766699588
"2011-06-15",-0.905507522369753
"2011-06-16",-1.53266039903661
"2011-06-17",-0.8088780552991
"2011-06-20",-0.819339460194701
"2011-06-21",0.957913368888086
"2011-06-22",0.107184302735952
"2011-06-23",1.4586663118048
"2011-06-24",2.13320600008799
"2011-06-27",0.436704155076129
"2011-06-28",0.0352310288731061
"2011-06-29",-1.11957285855624
"2011-06-30",1.22368007239446
"2011-07-01",-0.0983029139855596
"2011-07-04",1.91873529960462
"2011-07-05",0.125627335255896
"2011-07-06",-0.208820916722896
"2011-07-07",-0.578508247902576
"2011-07-08",0.125387494899076
"2011-07-11",0.175662106696084
"2011-07-12",-1.73146282025218
"2011-07-13",1.4736704483143
"2011-07-14",0.534008802352925
"2011-07-15",0.345428201366005
"2011-07-18",-0.123507035351889
"2011-07-19",-0.702041829329225
"2011-07-20",-0.099364651466427
"2011-07-21",-1.01837320011029
"2011-07-22",0.176856660182967
"2011-07-25",-3.00575432901526
"2011-07-26",0.529689254623644
"2011-07-27",0.754301808621349
"2011-07-28",-0.541758107847201
"2011-07-29",-0.260533852148725
"2011-08-01",0.0759948405593569
"2011-08-02",-0.911161224598533
"2011-08-03",-0.0288899949366872
"2011-08-04",0.207139690555724
"2011-08-05",-2.16998920746194
"2011-08-08",-3.86629012626232
"2011-08-09",-0.0295217429201244
"2011-08-10",0.910541724150349
"2011-08-11",1.26035668839162
"2011-08-12",0.45085130520679
"2011-08-15",1.28727027048976
"2011-08-16",-0.710766366317372
"2011-08-17",-0.265097640919354
"2011-08-18",-1.61953645455553
"2011-08-19",-0.986064250638652
"2011-08-22",-0.732441446699816
"2011-08-23",1.50523131777653
"2011-08-24",-0.507467217479363
"2011-08-25",2.87703544235596
"2011-08-26",-0.117571625061164
"2011-08-29",-1.37900248699738
"2011-08-30",-0.381804843319067
"2011-08-31",0.0290271301319756
"2011-09-01",-0.441041255075092
"2011-09-02",-1.09207240601794
"2011-09-05",-1.97892723457205
"2011-09-06",-0.331972483344334
"2011-09-07",1.82759003025224
"2011-09-08",-0.683825575001862
"2011-09-09",-0.0476388802437278
"2011-09-13",-1.06451760035018
"2011-09-14",0.545667710189779
"2011-09-15",-0.232558904184632
"2011-09-16",0.132546774700604
"2011-09-19",-1.81089692778578
"2011-09-20",0.407731993157245
"2011-09-21",2.62912614965272
"2011-09-22",-2.82128146486178
"2011-09-23",-0.405929021041018
"2011-09-26",-1.65660638574936
"2011-09-27",0.90973055465442
"2011-09-28",-0.956586796836412
"2011-09-29",-1.12327097513312
"2011-09-30",-0.259242122940861
"2011-10-10",-0.613601681836773
"2011-10-11",0.158907473406522
"2011-10-12",2.99838527321281
"2011-10-13",0.77344904888248
"2011-10-14",-0.304508971270057
"2011-10-17",0.370587986514082
"2011-10-18",-2.35990735408773
"2011-10-19",-0.250920008818678
"2011-10-20",-1.96001994503856
"2011-10-21",-0.606246365551577
"2011-10-24",2.26385709062233
"2011-10-25",1.64602330583081
"2011-10-26",0.736298594204055
"2011-10-27",0.334561329285243
"2011-10-28",1.53984424826241
"2011-10-31",-0.20883322475207
"2011-11-01",0.0716462817343277
"2011-11-02",1.3706687030445
"2011-11-03",0.158899502353016
"2011-11-04",0.80232028563989
"2011-11-07",-0.734204629371504
"2011-11-08",-0.23787678201499
"2011-11-09",0.838503009870184
"2011-11-10",-1.81375600905049
"2011-11-11",0.0624153871850552
"2011-11-14",1.90153620082398
"2011-11-15",0.0413909328353945
"2011-11-16",-2.51386147922776
"2011-11-17",-0.158745758489687
"2011-11-18",-1.90528800812828
"2011-11-21",-0.0592806442572424
"2011-11-22",-0.103770107865131
"2011-11-23",-0.730542812957502
"2011-11-24",0.103909398395796
"2011-11-25",-0.725438047741278
"2011-11-28",0.117978715084899
"2011-11-29",1.22447893864761
"2011-11-30",-3.32867700572663
"2011-12-01",2.26462812217676
"2011-12-02",-1.10357773550609
"2011-12-05",-1.16898152678324
"2011-12-06",-0.314392373380734
"2011-12-07",0.293002386730024
"2011-12-08",-0.124820638828549
"2011-12-09",-0.626472051612836
"2011-12-12",-1.03000915173261
"2011-12-13",-1.8922836280221
"2011-12-14",-0.896350457311801
"2011-12-15",-2.16045354970724
"2011-12-16",1.9949690296114
"2011-12-19",-0.297315961383049
"2011-12-20",-0.103973360819509
"2011-12-21",-1.12465651306897
"2011-12-22",-0.221684305117886
"2011-12-23",0.842077481933501
"2011-12-26",-0.667769615552949
"2011-12-27",-1.09749951195415
"2011-12-28",0.175630559343887
"2011-12-29",0.163372228050385
"2011-12-30",1.18254691203319
"2012-01-04",-1.37463488869702
"2012-01-05",-0.969843458951569
"2012-01-06",0.693121814750697
"2012-01-09",2.84780312896107
"2012-01-10",2.65347400316891
"2012-01-11",-0.425184545896329
"2012-01-12",-0.0455229748362207
"2012-01-13",-1.34659963560813
"2012-01-16",-1.72499982394889
"2012-01-17",4.09338936942056
"2012-01-18",-1.40167270760561
"2012-01-19",1.30154976724608
"2012-01-20",0.99857843964255
"2012-01-30",-1.48042144437399
"2012-01-31",0.330826117989336
"2012-02-01",-1.07572602185098
"2012-02-02",1.94196735422878
"2012-02-03",0.768871811475602
"2012-02-06",0.031361174497313
"2012-02-07",-1.69736122512116
"2012-02-08",2.39816397716002
"2012-02-09",0.0876742560929955
"2012-02-10",0.101746700431971
"2012-02-13",-0.00539785094852974
"2012-02-14",-0.3016214140934
"2012-02-15",0.930964344282614
"2012-02-16",-0.41671142323727
"2012-02-17",0.0136104458775321
"2012-02-20",0.271820457509087
"2012-02-21",0.751653994906309
"2012-02-22",0.926105009635414
"2012-02-23",0.247948033079926
"2012-02-24",1.24034900416623
"2012-02-27",0.304089152141085
"2012-02-28",0.195963869275317
"2012-02-29",-0.957721490670682
"2012-03-01",-0.0977246399956222
"2012-03-02",1.41518559148119
"2012-03-05",-0.639714262456703
"2012-03-06",-1.42345157287114
"2012-03-07",-0.651421429980381
"2012-03-08",1.05843415869051
"2012-03-09",0.789595467835191
"2012-03-12",-0.18890862870764
"2012-03-13",0.856170650038646
"2012-03-14",-2.66422386025731
"2012-03-15",-0.732680704322419
"2012-03-16",1.29590986499331
"2012-03-19",0.226296600446751
"2012-03-20",-1.39316268092298
"2012-03-21",0.0570324832886548
"2012-03-22",-0.101939924653927
"2012-03-23",-1.11032604221162
"2012-03-26",0.0451075256290068
"2012-03-27",-0.145607840512874
"2012-03-28",-2.69001726323435
"2012-03-29",-1.44242730945701
"2012-03-30",0.470800267736404
"2012-04-05",1.72852627438047
"2012-04-06",0.187078755167658
"2012-04-09",-0.904771555340744
"2012-04-10",0.874897183702572
"2012-04-11",0.132704357916236
"2012-04-12",1.80008566425203
"2012-04-13",0.352307418862363
"2012-04-16",-0.0905396775349843
"2012-04-17",-0.939509058678567
"2012-04-18",1.9451171799818
"2012-04-19",-0.0930297536929636
"2012-04-20",1.17978680243693
"2012-04-23",-0.762190448675604
"2012-04-24",0.0103023348850151
"2012-04-25",0.749808663501828
"2012-04-26",-0.0879543898880897
"2012-04-27",-0.349139301233592
"2012-05-02",1.7424340718982
"2012-05-03",0.0673993084845392
"2012-05-04",0.487883580586512
"2012-05-07",-0.00272820280846631
"2012-05-08",-0.124998734503112
"2012-05-09",-1.65925964708755
"2012-05-10",0.0681937813943101
"2012-05-11",-0.634607777546226
"2012-05-14",-0.597058331115896
"2012-05-15",-0.247376669039223
"2012-05-16",-1.21377940565361
"2012-05-17",1.38387614324165
"2012-05-18",-1.45511900587252
"2012-05-21",0.161056804878967
"2012-05-22",1.05921980872399
"2012-05-23",-0.416696048175069
"2012-05-24",-0.528767810756658
"2012-05-25",-0.743725266768003
"2012-05-28",1.18486746798956
"2012-05-29",1.19003827366138
"2012-05-30",-0.208114893393496
"2012-05-31",-0.522781873374889
"2012-06-01",0.0506629430816474
"2012-06-04",-2.77190659518922
"2012-06-05",0.145698184905463
"2012-06-06",-0.102178905027905
"2012-06-07",-0.713719030685844
"2012-06-08",-0.510774554444637
"2012-06-11",1.06420554660396
"2012-06-12",-0.69914014421828
"2012-06-13",1.26427620252549
"2012-06-14",-0.995833742162411
"2012-06-15",0.473802143733515
"2012-06-18",0.398101277247509
"2012-06-19",-0.660933134281105
"2012-06-20",-0.344734106265854
"2012-06-21",-1.40545701010666
"2012-06-25",-1.63941299579298
"2012-06-26",-0.0920843837240781
"2012-06-27",-0.231259930518934
"2012-06-28",-0.955916155562697
"2012-06-29",1.33840891532442
"2012-07-02",0.0305590873869832
"2012-07-03",0.138342518200929
"2012-07-04",-0.0842343198407924
"2012-07-05",-1.17246140802889
"2012-07-06",1.00459221854878
"2012-07-09",-2.40159094813057
"2012-07-10",-0.294145838179549
"2012-07-11",0.504402927774272
"2012-07-12",0.463573496779723
"2012-07-13",0.018486265104567
"2012-07-16",-1.75091017933182
"2012-07-17",0.614089825883646
"2012-07-18",0.36547684612307
"2012-07-19",0.723115657362428
"2012-07-20",-0.744379371384696
"2012-07-23",-1.26384911915487
"2012-07-24",0.241875262727564
"2012-07-25",-0.487399919639842
"2012-07-26",-0.476143766815618
"2012-07-27",0.12978319236483
"2012-07-30",-0.889473087224335
"2012-07-31",-0.298041273008121
"2012-08-01",0.933298460618293
"2012-08-02",-0.575186435666009
"2012-08-03",1.01858214051616
"2012-08-06",1.03180039554251
"2012-08-07",0.125406548304596
"2012-08-08",0.156062881365404
"2012-08-09",0.604928378037339
"2012-08-10",-0.243527095341101
"2012-08-13",-1.52090766506419
"2012-08-14",0.301315717975204
"2012-08-15",-1.10661833540346
"2012-08-16",-0.318970744985947
"2012-08-17",0.127468000636721
"2012-08-20",-0.375858679410523
"2012-08-21",0.535406363471314
"2012-08-22",-0.499630970791021
"2012-08-23",0.25403276762237
"2012-08-24",-0.997256269464231
"2012-08-27",-1.75499420201355
"2012-08-28",0.845082667816932
"2012-08-29",-0.965449449704892
"2012-08-30",-0.0316694835460929
"2012-08-31",-0.246968708617246
"2012-09-03",0.566153795409363
"2012-09-04",-0.755484729610512
"2012-09-05",-0.292454770363459
"2012-09-06",0.696253912281009
"2012-09-07",3.62957553415777
"2012-09-10",0.334585351338657
"2012-09-11",-0.673920516411641
"2012-09-12",0.282545398833278
"2012-09-13",-0.763530039838134
"2012-09-14",0.636152343330032
"2012-09-17",-2.15825513921439
"2012-09-18",-0.916238123230873
"2012-09-19",0.401615995645344
"2012-09-20",-2.10110371639507
"2012-09-21",0.0914670019328767
"2012-09-24",0.320308896978716
"2012-09-25",-0.191953900661801
"2012-09-26",-1.2456434867234
"2012-09-27",2.5688429062515
"2012-09-28",1.44099077834312
"2012-10-08",-0.564825527006452
"2012-10-09",1.94819947978413
"2012-10-10",0.22255975297103
"2012-10-11",-0.808659105716192
"2012-10-12",0.0981018708673176
"2012-10-15",-0.29636297660991
"2012-10-16",0.00501363786176157
"2012-10-17",0.32393581974679
"2012-10-18",1.23051757509414
"2012-10-19",-0.158966885884482
"2012-10-22",0.209152490822007
"2012-10-23",-0.862268203050576
"2012-10-24",0.072946084029013
"2012-10-25",-0.683330346101485
"2012-10-26",-1.69739603976771
"2012-10-29",-0.352271932741921
"2012-10-30",0.165181763075672
"2012-10-31",0.31627236900178
"2012-11-01",1.70358805072839
"2012-11-02",0.597845059492119
"2012-11-05",-0.142696593212843
"2012-11-06",-0.380475686673964
"2012-11-07",-0.0127758932340072
"2012-11-08",-1.63848477326383
"2012-11-09",-0.117961284886459
"2012-11-12",0.492055857336826
"2012-11-13",-1.5208763813197
"2012-11-14",0.367016830498734
"2012-11-15",-1.23010341478391
"2012-11-16",-0.769596145672491
"2012-11-19",0.111966480594106
"2012-11-20",-0.400361792184967
"2012-11-21",1.05941641593015
"2012-11-22",-0.727055240058938
"2012-11-23",0.58239519423271
"2012-11-26",-0.49050366467247
"2012-11-27",-1.31213575212152
"2012-11-28",-0.889966953116694
"2012-11-29",-0.509774230607629
"2012-11-30",0.843340275781301
"2012-12-03",-1.03303327871203
"2012-12-04",0.781520014644155
"2012-12-05",2.83339796507747
"2012-12-06",-0.131486170221606
"2012-12-07",1.59126532455014
"2012-12-10",1.06062190782392
"2012-12-11",-0.436022064685204
"2012-12-12",0.385910604201634
"2012-12-13",-1.02553811249306
"2012-12-14",4.23362305841959
"2012-12-17",0.450806390487646
"2012-12-18",0.0981802142332455
"2012-12-19",-0.0104098243831174
"2012-12-20",0.282364028028415
"2012-12-21",-0.696168509921247
"2012-12-24",0.266346935285799
"2012-12-25",2.49554667991729
"2012-12-26",0.249100778033284
"2012-12-27",-0.59819478282348
"2012-12-28",1.23245814514865
"2012-12-31",1.5936787764578
"2013-01-04",0.345966277333609
"2013-01-07",0.367006891883914
"2013-01-08",-0.40750161874552
"2013-01-09",-0.0320770917689117
"2013-01-10",0.364856704162531
"2013-01-11",-1.79651482519123
"2013-01-14",3.01875341622519
"2013-01-15",0.601279649773367
"2013-01-16",-0.69826520578351
"2013-01-17",-1.07044572551747
"2013-01-18",1.39773152236824
"2013-01-21",0.480094804916664
"2013-01-22",-0.563474122151764
"2013-01-23",0.249004054102553
"2013-01-24",-0.792172594582308
"2013-01-25",-0.49169390684769
"2013-01-28",2.38058690458027
"2013-01-29",0.530113488169537
"2013-01-30",0.991183234190185
"2013-01-31",0.123619333268721
"2013-02-01",1.39864099626967
"2013-02-04",0.37688119609669
"2013-02-05",0.204712656294248
"2013-02-06",0.0553523755169039
"2013-02-07",-0.657204044228532
"2013-02-08",0.571935803068513
"2013-02-18",-0.446810957766797
"2013-02-19",-1.60870430905122
"2013-02-20",0.596806848576836
"2013-02-21",-3.01632467144639
"2013-02-22",-0.508043028036642
"2013-02-25",0.502374820044071
"2013-02-26",-1.40625404297943
"2013-02-27",0.863074655769047
"2013-02-28",2.2388257321305
"2013-03-01",-0.257641891096139
"2013-03-04",-3.71740281085504
"2013-03-05",2.30032711547059
"2013-03-06",0.893260014845776
"2013-03-07",-0.979826892744473
"2013-03-08",-0.244755772318417
"2013-03-11",-0.346412637745441
"2013-03-12",-1.0436033306835
"2013-03-13",-0.994914211335196
"2013-03-14",0.278286061182698
"2013-03-15",0.357193350459806
"2013-03-18",-1.69907688878475
"2013-03-19",0.774574718100762
"2013-03-20",2.62062732449637
"2013-03-21",0.295886028263403
"2013-03-22",0.173503133614794
"2013-03-25",-0.0671531838467132
"2013-03-26",-1.25623325303543
"2013-03-27",0.156169654499649
"2013-03-28",-2.86331936867166
"2013-03-29",0.0142677168237348
"2013-04-01",-0.0995779987002621
"2013-04-02",-0.298289268235674
"2013-04-03",-0.109815812992231
"2013-04-08",-0.617681932468539
"2013-04-09",0.639205032569112
"2013-04-10",0.0158157644333912
"2013-04-11",-0.295702989558766
"2013-04-12",-0.577136217768004
"2013-04-15",-1.13196425691804
"2013-04-16",0.589660573612161
"2013-04-17",-0.0478085608413004
"2013-04-18",0.173345891093835
"2013-04-19",2.11797288186313
"2013-04-22",-0.110284150291928
"2013-04-23",-2.60392724944554
"2013-04-24",1.53448989893761
"2013-04-25",-0.860704444783789
"2013-04-26",-0.977558875011475
"2013-05-02",-0.17412832486734
"2013-05-03",1.43275256116748
"2013-05-06",1.15714138844227
"2013-05-07",0.197411780285783
"2013-05-08",0.47859962503205
"2013-05-09",-0.595147797712947
"2013-05-10",0.618784143511952
"2013-05-13",-0.21881966653039
"2013-05-14",-1.11731610608317
"2013-05-15",0.35062832544277
"2013-05-16",1.2066357643377
"2013-05-17",1.3701387925984
"2013-05-20",0.746959792373758
"2013-05-21",0.222706651770554
"2013-05-22",-0.117674585242877
"2013-05-23",-1.16802004175014
"2013-05-24",0.563736337697218
"2013-05-27",0.198398580232251
"2013-05-28",1.22406354485536
"2013-05-29",0.116201530550164
"2013-05-30",-0.270072668777743
"2013-05-31",-0.742869344947295
"2013-06-03",-0.0583940318167997
"2013-06-04",-1.17398129780781
"2013-06-05",-0.0654609950760054
"2013-06-06",-1.27719747732744
"2013-06-07",-1.40186897335166
"2013-06-13",-2.86963210718882
"2013-06-14",0.635026665970528
"2013-06-17",-0.26982797659203
"2013-06-18",0.142552388839778
"2013-06-19",-0.736134029862257
"2013-06-20",-2.81193954873515
"2013-06-21",-0.525655297813366
"2013-06-24",-5.44490305072802
"2013-06-25",-0.190016479870092
"2013-06-26",-0.409770747088256
"2013-06-27",-0.0760235512785812
"2013-06-28",1.48602745396698
"2013-07-01",0.806953570706082
"2013-07-02",0.565652482179591
"2013-07-03",-0.614480485966507
"2013-07-04",0.591451511520358
"2013-07-05",0.0548652655629311
"2013-07-08",-2.46772690748003
"2013-07-09",0.366031487375817
"2013-07-10",2.14786862040812
"2013-07-11",3.17905385798163
"2013-07-12",-1.62946792989676
"2013-07-15",0.971197379613731
"2013-07-16",0.306904939616715
"2013-07-17",-1.01191743935107
"2013-07-18",-1.05823595507974
"2013-07-19",-1.53129040660342
"2013-07-22",0.606095014061658
"2013-07-23",1.9322661871283
"2013-07-24",-0.517365285262272
"2013-07-25",-0.599583506403167
"2013-07-26",-0.512099965245216
"2013-07-29",-1.73280455011717
"2013-07-30",0.693732062010177
"2013-07-31",0.187505753786699
"2013-08-01",1.75342508956646
"2013-08-02",0.0172947295399517
"2013-08-05",1.03253416388522
"2013-08-06",0.487429299305209
"2013-08-07",-0.668184486548906
"2013-08-08",-0.0920373717490541
"2013-08-09",0.358304209300719
"2013-08-12",2.36185957362531
"2013-08-13",0.231639684828533
"2013-08-14",-0.286192481249614
"2013-08-15",-0.87312876339114
"2013-08-16",-0.64708204275048
"2013-08-19",0.825711202933199
"2013-08-20",-0.625613570260519
"2013-08-21",0.0176558709608088
"2013-08-22",-0.281970970272916
"2013-08-23",-0.468703622468603
"2013-08-26",1.87856995196745
"2013-08-27",0.337701720643757
"2013-08-28",-0.107727224178067
"2013-08-29",-0.194066835084516
"2013-08-30",0.0550589434389792
"2013-09-02",0.00314132327394745
"2013-09-03",1.16849426687002
"2013-09-04",0.212004089076512
"2013-09-05",-0.244137984206638
"2013-09-06",0.824089397274985
"2013-09-09",3.33278599682201
"2013-09-10",1.14450295466186
"2013-09-11",0.146639645323088
"2013-09-12",0.637598150160734
"2013-09-13",-0.863217086770707
"2013-09-16",-0.215603211908011
"2013-09-17",-2.07574694882773
"2013-09-18",0.287431047257947
"2013-09-23",1.32309047646553
"2013-09-24",-0.610263169846803
"2013-09-25",-0.409261537046568
"2013-09-26",-1.96159866022425
"2013-09-27",0.195467073592237
"2013-09-30",0.675387970951391
"2013-10-08",1.07637297387724
"2013-10-09",0.615428990660849
"2013-10-10",-0.946703301391327
"2013-10-11",1.68442134911837
"2013-10-14",0.431130436095284
"2013-10-15",-0.195064231347253
"2013-10-16",-1.82263085963417
"2013-10-17",-0.206863616083997
"2013-10-18",0.239053153527191
"2013-10-21",1.60333052503701
"2013-10-22",-0.837186194277084
"2013-10-23",-1.25384786277261
"2013-10-24",-0.864190311237767
"2013-10-25",-1.45987793496589
"2013-10-28",0.042833640175477
"2013-10-29",-0.234820449952622
"2013-10-30",1.47339894342329
"2013-10-31",-0.876274321746351
"2013-11-01",0.37043491297073
"2013-11-04",0.00335044037322874
"2013-11-05",0.353201178695883
"2013-11-06",-0.820748576625707
"2013-11-07",-0.478193258636406
"2013-11-08",-1.09895104046434
"2013-11-11",0.158648655811611
"2013-11-12",0.816814451781145
"2013-11-13",-1.84269509042556
"2013-11-14",0.59999439548033
"2013-11-15",1.66755627632078
"2013-11-18",2.83385867265409
"2013-11-19",-0.186499973225196
"2013-11-20",0.613131015581025
"2013-11-21",-0.0383885419457108
"2013-11-22",-0.426528398038961
"2013-11-25",-0.468361681272267
"2013-11-26",-0.139247498614647
"2013-11-27",0.821012034580448
"2013-11-28",0.828066786460724
"2013-11-29",0.0509850288898051
"2013-12-02",-0.593189758478374
"2013-12-03",0.690688359948144
"2013-12-04",1.30038635979028
"2013-12-05",-0.208897957132148
"2013-12-06",-0.444010479592105
"2013-12-09",0.0488029452093031
"2013-12-10",-0.0316379242661924
"2013-12-11",-1.50063569487591
"2013-12-12",-0.0621797088734333
"2013-12-13",-0.305576247202932
"2013-12-16",-1.6164861500739
"2013-12-17",-0.453716812336946
"2013-12-18",-0.129981568636861
"2013-12-19",-0.95849898650977
"2013-12-20",-2.04147955525462
"2013-12-23",0.235385656715259
